Origin,Destination,Travel_Time_Min,Transfers,Target_Flow_Baseline,Predicted_Flow
TWH,TKW,7.599999999999999,2,0.013520822065981618,0.013516554
TWH,TSH,12.14,2,0.005791742828084856,0.0058388477
TWH,TST,1.43,0,0.1693508780843029,0.17804612
TWH,TSW,0.09,0,0.84167999326656,0.83401775
TWH,TSY,3.67,1,0.045852839895638944,0.045918293
TWH,TUC,3.84,1,0.04268834096031692,0.042769413
TWH,TUM,6.54,1,0.017589654468827615,0.01749946
TWH,TWO,5.460000000000002,1,0.023962656595960842,0.023981387
TWH,TWW,3.6,1,0.047258979206049156,0.04723908
TWH,UNI,5.190000000000001,1,0.02609868958479594,0.026140802
TWH,WAC,4.59,1,0.032001945718299674,0.03172672
TWH,WCH,5.45,1,0.024037017006189532,0.023981387
TWH,WHA,4.28,1,0.035870064279155185,0.035660736
TWH,WKS,15.690000000000001,2,0.0035899411285554325,0.003565471
TWH,WTS,4.369999999999999,1,0.034677791302116394,0.034852
TWH,YAT,5.109999999999999,1,0.026786599200152156,0.026676256
TWH,YMT,1.18,0,0.21041999831664007,0.20177197
TWH,YUL,3.74,1,0.04450853673734622,0.0444596
TWO,ADM,0.8899999999999998,0,0.27994736989445995,0.2798279
TWO,AIR,12.489999999999998,2,0.005495106333055099,0.00542399
TWO,AUS,6.01,1,0.020349978937771802,0.020139303
TWO,AWE,13.689999999999998,2,0.004634004043631929,0.004659869
TWO,CAB,4.029999999999999,1,0.03952428569734674,0.039656322
TWO,CEN,3.9599999999999995,1,0.04064776274713841,0.040389743
TWO,CHH,3.92,1,0.04131138872364334,0.04133319
TWO,CHW,4.839999999999998,1,0.029320698067179605,0.029665023
TWO,CIO,7.59,1,0.013552320767169774,0.013516554
TWO,CKT,3.5900000000000003,1,0.047465124999406694,0.047562882
TWO,CSW,4.99,1,0.02787060236732896,0.027540306
TWO,DIH,3.83,1,0.04286528726172258,0.042769413
TWO,DIS,13.57,3,0.004710650639777016,0.004745503
TWO,ETS,4.01,1,0.039840478723192345,0.039920446
TWO,EXC,0.8099999999999998,0,0.30524098775983644,0.2978037
TWO,FAN,0.09,0,0.84167999326656,0.83401775
TWO,FOH,4.18,1,0.03726837703671681,0.037133664
TWO,FOT,0.27,0,0.62000124000248,0.6151494
TWO,HAH,7.930000000000001,2,0.01253998688317372,0.012548163
TWO,HEO,8.19,1,0.011840470966573167,0.011757334
TWO,HFC,4.7799999999999985,1,0.02993259180325908,0.029882992
TWO,HIK,5.45,1,0.024037017006189532,0.023981387
TWO,HKU,4.199999999999999,1,0.03698224852071007,0.037098996
TWO,HOK,8.959999999999999,2,0.01008048257286173,0.010317262
TWO,HOM,3.85,1,0.042512488043362745,0.042561732
TWO,HUH,0.7299999999999999,0,0.33412409368839585,0.33367243
TWO,JOR,4.069999999999999,1,0.03890308851619731,0.038806163
TWO,KAT,5.57,1,0.023166971312339423,0.022973754
TWO,KET,4.259999999999999,1,0.036143359019213825,0.036191136
TWO,KOB,4.03,1,0.03952428569734673,0.039656322
TWO,KOT,0.5399999999999999,0,0.42165626581210996,0.41507247
TWO,KOW,9.110000000000001,2,0.009783577482509407,0.009730716
TWO,KSR,8.26,2,0.011662133983924915,0.011661855
TWO,KWF,5.4,1,0.024414062499999997,0.024380168
TWO,KWH,5.470000000000001,1,0.023888640712454817,0.023981387
TWO,KWT,4.290000000000001,1,0.03573457784956456,0.035660736
TWO,LAK,5.28,1,0.025355998214937725,0.025384651
TWO,LAT,4.390000000000001,1,0.03442091965813142,0.034237307
TWO,LCK,5.0600000000000005,1,0.02723044581685891,0.027135413
TWO,LET,5.76,1,0.021882987290360985,0.021582842
TWO,LHP,7.78,2,0.012972120319010379,0.013025447
TWO,LMC,0.21999999999999997,0,0.6718624025799517,0.68176067
TWO,LOF,3.64,1,0.046447681331747905,0.046090752
TWO,LOP,8.68,2,0.01067208524007923,0.010608079
TWO,LOW,0.24,0,0.6503642039542143,0.64147717
TWO,MEF,5.16,1,0.026353516613256873,0.026140802
TWO,MKK,0.6499999999999999,0,0.36730945821854916,0.3743699
TWO,MOK,3.81,1,0.04322249644494965,0.043285854
TWO,MOS,9.23,1,0.009555396935966418,0.009615731
TWO,NAC,8.01,1,0.012318289827186713,0.012548163
TWO,NOP,4.27,1,0.03600632271026793,0.036191136
TWO,NTK,4.140000000000001,1,0.037850686611455124,0.037800595
TWO,OCP,4.1499999999999995,1,0.037703836365350185,0.037800595
TWO,OLY,8.97,2,0.010060271084064631,0.010317262
TWO,POA,8.05,2,0.012209639510393453,0.012132986
TWO,PRE,3.73,1,0.04469693244952598,0.04465444
TWO,QUB,4.369999999999999,1,0.034677791302116394,0.034852
TWO,SHM,7.66,1,0.013334115601448619,0.01339084
TWO,SHS,0.16999999999999998,0,0.7305135510263716,0.7368085
TWO,SHT,0.36,0,0.5406574394463669,0.54113084
TWO,SHW,4.06,1,0.039057007608305085,0.03893571
TWO,SIH,9.139999999999999,2,0.009725772129049327,0.009730716
TWO,SKM,3.64,1,0.046447681331747905,0.046090752
TWO,SKW,4.659999999999998,1,0.031215273008777755,0.03140393
TWO,SOH,5.87,1,0.0211878322516945,0.021310866
TWO,SSP,4.9,1,0.02872737719046251,0.02864047
TWO,STW,5.59,1,0.02302656574890451,0.022973754
TWO,SUN,8.57,2,0.010918830505902173,0.011140741
TWO,SUW,5.62,1,0.022818338642400123,0.022760779
TWO,SWH,4.5699999999999985,1,0.0322321748015304,0.032409962
TWO,SYP,4.14,1,0.03785068661145514,0.037800595
TWO,TAK,4.469999999999999,1,0.03342145456854574,0.03344602
TWO,TAP,0.1,0,0.8264462809917354,0.83401775
TWO,TAW,0.44999999999999996,0,0.4756242568370987,0.46975625
TWO,TIH,4.109999999999999,1,0.03829642196529579,0.038313285
TWO,TIK,4.590000000000001,1,0.03200194571829967,0.03172672
TWO,TIS,8.7,2,0.010628122010840686,0.0105825905
TWO,TKO,7.73,2,0.013121138284988499,0.013175226
TWO,TKW,5.64,1,0.02268108578893889,0.022760779
TWO,TSH,7.68,1,0.013272738856208458,0.013244749
TWO,TST,3.9899999999999998,1,0.0401604812832077,0.040079176
TWO,TSW,5.66,1,0.022545067590112634,0.022509739
TWO,TSY,8.48,2,0.011127134184336555,0.011140741
TWO,TUC,8.65,2,0.010738543316599103,0.010608079
TWO,TUM,11.139999999999999,2,0.006785199579860443,0.006794795
TWO,TWH,5.57,1,0.023166971312339423,0.022973754
TWO,TWW,8.2,2,0.011814744801512289,0.011757334
TWO,UNI,0.17,0,0.7305135510263716,0.7368085
TWO,WAC,3.9499999999999997,1,0.04081216202428325,0.040389743
TWO,WCH,4.81,1,0.029624275316165082,0.029734116
TWO,WHA,4.01,1,0.039840478723192345,0.039920446
TWO,WKS,11.23,1,0.006685703091937108,0.0066733477
TWO,WTS,3.74,1,0.04450853673734622,0.0444596
TWO,YAT,4.48,1,0.03329958974905429,0.03344602
TWO,YMT,3.89,1,0.04181983180063649,0.041395668
TWO,YUL,8.34,2,0.011463209973909736,0.011646236
TWW,ADM,4.009999999999999,1,0.03984047872319235,0.039920446
TWW,AIR,9.63,2,0.008849800304256134,0.008799443
TWW,AUS,4.04,0,0.03936759889140841,0.039254315
TWW,AWE,10.83,2,0.007145465237668892,0.0072928914
TWW,CAB,7.149999999999999,2,0.015055139448229145,0.015216408
TWW,CEN,4.249999999999999,1,0.03628117913832201,0.036193755
TWW,CHH,7.0299999999999985,2,0.015508468399169376,0.015570697
TWW,CHW,7.959999999999997,2,0.012456154336734701,0.012548163
TWW,CIO,14.530000000000001,3,0.004146265313712653,0.0041328445
TWW,CKT,10.530000000000001,3,0.007522139537192841,0.0074872146
TWW,CSW,3.2399999999999998,1,0.05562477750088999,0.055523038
TWW,DIH,6.939999999999999,2,0.015862038335374255,0.016076928
TWW,DIS,10.620000000000001,2,0.007406068829041269,0.0073381285
TWW,ETS,6.04,0,0.020176911157024795,0.020139303
TWW,EXC,7.079999999999999,2,0.015317125771983145,0.015216408
TWW,FAN,8.030000000000001,2,0.01226378418683139,0.012132986
TWW,FOH,7.299999999999999,2,0.014515894904920891,0.014370472
TWW,FOT,7.59,2,0.013552320767169774,0.013516554
TWW,HAH,11.04,3,0.00689837860509266,0.0069366577
TWW,HEO,15.13,3,0.0038435387615118775,0.003980321
TWW,HFC,7.899999999999998,2,0.012624668602449188,0.012612407
TWW,HIK,9.989999999999998,3,0.008279509621204158,0.008278327
TWW,HKU,7.3199999999999985,2,0.01444619082840237,0.014370472
TWW,HOK,7.359999999999999,1,0.014308280488084066,0.014370472
TWW,HOM,6.24,0,0.019077561734989774,0.019097421
TWW,HUH,6.12,0,0.01972604469132685,0.019807912
TWW,JOR,3.7599999999999993,1,0.04413530117929525,0.0444596
TWW,KAT,8.299999999999999,0,0.011562030292519369,0.011646236
TWW,KET,7.379999999999998,2,0.01424006470685403,0.014209704
TWW,KOB,7.139999999999999,2,0.015092152684290282,0.015216408
TWW,KOT,6.6499999999999995,2,0.01708744499978641,0.017352348
TWW,KOW,5.359999999999999,1,0.024722123333728894,0.02468423
TWW,KSR,0.06,0,0.8899964400142398,0.9185788
TWW,KWF,3.2800000000000002,1,0.05458992051707572,0.054687966
TWW,KWH,3.35,1,0.052847139648566535,0.052632686
TWW,KWT,7.3999999999999995,2,0.014172335600907035,0.014178564
TWW,LAK,3.16,1,0.05778476331360946,0.057747114
TWW,LAT,7.499999999999999,2,0.01384083044982699,0.013754786
TWW,LCK,3.13,1,0.058627300388699004,0.057747114
TWW,LET,8.879999999999999,2,0.010244390171941847,0.010317262
TWW,LHP,10.89,3,0.007073531481812888,0.0069366577
TWW,LMC,8.160000000000002,2,0.01191815564157815,0.011757334
TWW,LOF,6.749999999999999,2,0.016649323621227893,0.016630473
TWW,LOP,0.48000000000000004,0,0.4565376186997809,0.44978437
TWW,LOW,8.180000000000001,2,0.011866281249851666,0.011757334
TWW,MEF,0.04,0,0.9245562130177514,0.9185788
TWW,MKK,7.2299999999999995,2,0.014763873981477244,0.014847696
TWW,MOK,3.5899999999999994,1,0.047465124999406694,0.047562882
TWW,MOS,16.17,3,0.0033920278526191026,0.003565471
TWW,NAC,2.04,0,0.10820637119113573,0.10829182
TWW,NOP,7.389999999999999,2,0.0142061396094164,0.014209704
TWW,NTK,7.249999999999999,2,0.014692378328741965,0.014847696
TWW,OCP,7.269999999999999,2,0.014621400759435556,0.014847696
TWW,OLY,5.22,1,0.02584754086496211,0.025768032
TWW,POA,11.159999999999998,3,0.006762898199445985,0.0067645772
TWW,PRE,3.4799999999999995,1,0.049824617346938785,0.04978171
TWW,QUB,7.489999999999998,2,0.013873454670567888,0.013754786
TWW,SHM,14.600000000000001,3,0.004109138724523339,0.0041328445
TWW,SHS,8.110000000000001,2,0.012049339635941249,0.012132986
TWW,SHT,7.5,2,0.01384083044982699,0.013754786
TWW,SHW,7.179999999999999,2,0.014944913050495874,0.01495707
TWW,SIH,0.94,0,0.26570305027101715,0.26027578
TWW,SKM,6.579999999999999,2,0.017404501500268035,0.01749946
TWW,SKW,7.779999999999998,2,0.01297212031901039,0.013025447
TWW,SOH,8.989999999999998,2,0.010020030040050063,0.009746836
TWW,SSP,3.3299999999999996,1,0.053336462405794476,0.053351622
TWW,STW,12.530000000000001,3,0.005462662971721432,0.00542399
TWW,SUN,5.62,1,0.022818338642400123,0.022760779
TWW,SUW,8.28,0,0.011611920332936981,0.011661855
TWW,SWH,7.689999999999998,2,0.01324220927722698,0.013244749
TWW,SYP,7.259999999999999,2,0.014656825097174758,0.014847696
TWW,TAK,7.589999999999998,2,0.013552320767169779,0.013516554
TWW,TAP,7.74,2,0.013091129973974833,0.013050835
TWW,TAW,7.39,2,0.014206139609416395,0.014209704
TWW,TIH,7.229999999999999,2,0.01476387398147725,0.014847696
TWW,TIK,7.699999999999999,2,0.013211784912141634,0.013244749
TWW,TIS,0.5,0,0.4444444444444444,0.44978437
TWW,TKO,10.84,3,0.007133400292184076,0.0072928914
TWW,TKW,8.24,0,0.011712674050336387,0.011740652
TWW,TSH,14.620000000000001,3,0.004098622698828286,0.0041328445
TWW,TST,3.9099999999999993,1,0.041479834578419715,0.041361578
TWW,TSW,3.54,1,0.04851636942304333,0.04835156
TWW,TSY,5.53,1,0.023451662605620423,0.023443304
TWW,TUC,5.7,1,0.022276676319893073,0.022237107
TWW,TUM,2.94,0,0.06441804736014842,0.068470865
TWW,TWH,3.45,1,0.05049867440979674,0.05053343
TWW,TWO,7.94,2,0.012511948911210203,0.012548163
TWW,UNI,7.67,2,0.013303374134781805,0.013244749
TWW,WAC,7.0699999999999985,2,0.015355109950264803,0.015216408
TWW,WCH,7.929999999999999,2,0.01253998688317372,0.012548163
TWW,WHA,6.76,2,0.016606440641938572,0.016630473
TWW,WKS,18.17,3,0.0027211706258338684,0.0025331052
TWW,WTS,6.849999999999999,2,0.01622783885756015,0.016162844
TWW,YAT,7.589999999999999,2,0.013552320767169774,0.013516554
TWW,YMT,3.6599999999999993,1,0.04604984435152611,0.046090752
TWW,YUL,0.14,0,0.7694675284702984,0.761559
UNI,ADM,0.7199999999999999,0,0.33802055164954037,0.33367243
UNI,AIR,12.319999999999999,2,0.00563626689752816,0.0056609036
UNI,AUS,5.84,1,0.02137409801306385,0.021310866
UNI,AWE,13.519999999999998,2,0.00474314899559077,0.004745503
UNI,CAB,3.86,1,0.04233771952107573,0.042561732
UNI,CEN,3.7899999999999996,1,0.04358418939945347,0.043285854
UNI,CHH,3.75,1,0.0443213296398892,0.0444596
UNI,CHW,4.669999999999998,1,0.031105263321606673,0.03140393
UNI,CIO,7.42,1,0.014105088551745928,0.014108875
UNI,CKT,3.4200000000000004,1,0.051186503142851295,0.05117125
UNI,CSW,4.82,1,0.02952256114122412,0.029665023
UNI,DIH,3.66,1,0.046049844351526086,0.046090752
UNI,DIS,13.399999999999999,3,0.0048225308641975315,0.004940846
UNI,ETS,3.84,1,0.04268834096031692,0.042769413
UNI,EXC,0.6399999999999999,0,0.37180249851279007,0.3743699
UNI,FAN,0.36,0,0.5406574394463669,0.54113084
UNI,FOH,4.01,1,0.039840478723192345,0.039920446
UNI,FOT,0.1,0,0.8264462809917354,0.83401775
UNI,HAH,7.76,2,0.013031421363190927,0.013050835
UNI,HEO,8.02,1,0.012290991686373223,0.012548163
UNI,HFC,4.6099999999999985,1,0.0317741745863797,0.03172672
UNI,HIK,5.28,1,0.025355998214937725,0.025384651
UNI,HKU,4.029999999999999,1,0.03952428569734674,0.039656322
UNI,HOK,8.79,2,0.010433610415247263,0.010457551
UNI,HOM,3.68,1,0.045657096939148226,0.045891114
UNI,HUH,0.5599999999999999,0,0.41091387245233396,0.41507247
UNI,JOR,3.9,1,0.041649312786339016,0.041395668
UNI,KAT,5.4,1,0.024414062499999997,0.024380168
UNI,KET,4.089999999999999,1,0.03859796743103509,0.03852999
UNI,KOB,3.86,1,0.04233771952107573,0.042561732
UNI,KOT,0.37,0,0.5327934359848686,0.54113084
UNI,KOW,8.94,2,0.01012108870526985,0.010317262
UNI,KSR,8.09,2,0.012102420363048405,0.012132986
UNI,KWF,5.23,1,0.0257646298009167,0.025768032
UNI,KWH,5.300000000000001,1,0.02519526329050138,0.02513171
UNI,KWT,4.12,1,0.03814697265625,0.038064804
UNI,LAK,5.11,1,0.026786599200152146,0.026676256
UNI,LAT,4.22,1,0.036699402533726756,0.03658234
UNI,LCK,4.890000000000001,1,0.02882500626943886,0.02864047
UNI,LET,5.59,1,0.02302656574890451,0.022973754
UNI,LHP,7.609999999999999,2,0.013489433052618233,0.013516554
UNI,LMC,0.49,0,0.4504301608035674,0.44978437
UNI,LOF,3.47,1,0.05004779564484081,0.04978171
UNI,LOP,8.51,2,0.011057042174875967,0.011140741
UNI,LOW,0.51,0,0.4385772553835358,0.4326568
UNI,MEF,4.99,1,0.02787060236732896,0.027540306
UNI,MKK,0.48,0,0.4565376186997809,0.44978437
UNI,MOK,3.64,1,0.046447681331747905,0.046090752
UNI,MOS,9.059999999999999,1,0.009881071424336686,0.009746836
UNI,NAC,7.84,1,0.012796625785712824,0.01270016
UNI,NOP,4.1,1,0.03844675124951942,0.03852999
UNI,NTK,3.9699999999999998,1,0.0404843548210794,0.040389743
UNI,OCP,3.9799999999999995,1,0.04032193029144692,0.040317502
UNI,OLY,8.799999999999999,2,0.010412328196584759,0.010457551
UNI,POA,7.88,2,0.01268160051943836,0.01270016
UNI,PRE,3.56,1,0.04809172052939365,0.04835156
UNI,QUB,4.199999999999999,1,0.03698224852071007,0.037098996
UNI,SHM,7.49,1,0.013873454670567881,0.013754786
UNI,SHS,0.44,0,0.4822530864197531,0.48668325
UNI,SHT,0.19,0,0.706164818868724,0.71147573
UNI,SHW,3.8899999999999997,1,0.0418198318006365,0.041395668
UNI,SIH,8.969999999999999,2,0.010060271084064633,0.010317262
UNI,SKM,3.47,1,0.05004779564484081,0.04978171
UNI,SKW,4.489999999999998,1,0.033178390250861826,0.033256564
UNI,SOH,5.7,1,0.022276676319893073,0.022237107
UNI,SSP,4.73,1,0.030457254765798938,0.030614264
UNI,STW,5.42,1,0.0242621868964781,0.024380168
UNI,SUN,8.399999999999999,2,0.011317338162064287,0.0111674415
UNI,SUW,5.45,1,0.024037017006189532,0.023981387
UNI,SWH,4.399999999999999,1,0.034293552812071346,0.034237307
UNI,SYP,3.9699999999999998,1,0.0404843548210794,0.040389743
UNI,TAK,4.299999999999999,1,0.035599857600569614,0.035660736
UNI,TAP,0.07,0,0.8734387282732116,0.87337005
UNI,TAW,0.28,0,0.6103515625,0.6151494
UNI,TIH,3.94,1,0.04097756068776739,0.04133319
UNI,TIK,4.42,1,0.034040930815212214,0.03415797
UNI,TIS,8.53,2,0.01101068146208637,0.011140741
UNI,TKO,7.56,2,0.013647480129268938,0.013723413
UNI,TKW,5.47,1,0.023888640712454823,0.023981387
UNI,TSH,7.51,1,0.013808321170503771,0.013754786
UNI,TST,3.82,1,0.04304333603071572,0.04305966
UNI,TSW,5.49,1,0.023741634041704554,0.023981387
UNI,TSY,8.309999999999999,2,0.011537205757988653,0.011646236
UNI,TUC,8.479999999999999,2,0.011127134184336559,0.011140741
UNI,TUM,10.969999999999999,2,0.006979297310388197,0.0069366577
UNI,TWH,5.4,1,0.024414062499999997,0.024380168
UNI,TWO,0.27,0,0.62000124000248,0.6151494
UNI,TWW,8.03,2,0.012263784186831396,0.012132986
UNI,WAC,3.78,1,0.04376674077834773,0.043285854
UNI,WCH,4.64,1,0.03143705045017857,0.031546436
UNI,WHA,3.8400000000000003,1,0.04268834096031692,0.042769413
UNI,WKS,11.059999999999999,1,0.006875517382683048,0.0069366577
UNI,WTS,3.5700000000000003,1,0.047881483751418485,0.04765298
UNI,YAT,4.31,1,0.035465897766003104,0.035660736
UNI,YMT,3.72,1,0.04488652686009766,0.045015525
UNI,YUL,8.17,2,0.011892176018475685,0.011757334
WAC,ADM,0.1,0,0.8264462809917354,0.83401775
WAC,AIR,8.7,1,0.010628122010840686,0.0105825905
WAC,AUS,8.52,2,0.011033825294823812,0.011140741
WAC,AWE,9.899999999999999,1,0.008416799932665602,0.008278327
WAC,CAB,0.08,0,0.8573388203017832,0.8572837
WAC,CEN,0.17,0,0.7305135510263716,0.7368085
WAC,CHH,6.769999999999999,2,0.016563723127429698,0.016577544
WAC,CHW,0.8899999999999999,0,0.27994736989445984,0.2798279
WAC,CIO,10.62,2,0.0074060688290412706,0.0073381285
WAC,CKT,6.619999999999999,2,0.01722225666673556,0.017352348
WAC,CSW,4.2,1,0.036982248520710054,0.037098996
WAC,DIH,6.679999999999999,2,0.016954210069444448,0.01683691
WAC,DIS,12.780000000000001,3,0.005266251124344615,0.0053965542
WAC,ETS,6.5200000000000005,2,0.01768334087822544,0.01749946
WAC,EXC,3.17,1,0.05750795047415305,0.057747114
WAC,FAN,4.119999999999999,1,0.038146972656250014,0.038064804
WAC,FOH,0.23,0,0.6609822195782934,0.68176067
WAC,FOT,3.6799999999999993,1,0.045657096939148226,0.045891114
WAC,HAH,4.0200000000000005,1,0.039681909810955374,0.039656322
WAC,HEO,11.219999999999999,2,0.006696649800038039,0.0067645772
WAC,HFC,0.83,0,0.2986055122577562,0.2978037
WAC,HIK,8.48,2,0.011127134184336555,0.011140741
WAC,HKU,0.41000000000000003,0,0.5029928072028569,0.51553994
WAC,HOK,5.17,1,0.026268161149915023,0.026140802
WAC,HOM,6.36,2,0.01846053875236295,0.018697489
WAC,HUH,3.2399999999999998,1,0.05562477750088999,0.055523038
WAC,JOR,3.2800000000000002,1,0.05458992051707572,0.054687966
WAC,KAT,8.419999999999998,2,0.011269332539972327,0.0111674415
WAC,KET,0.47000000000000003,0,0.46277014207043365,0.46975625
WAC,KOB,6.879999999999999,2,0.016104511840037108,0.016076928
WAC,KOT,3.3899999999999997,1,0.05188848127604154,0.052082922
WAC,KOW,6.1899999999999995,1,0.019343818972804527,0.019097421
WAC,KSR,7.47,2,0.013939050109491242,0.013973822
WAC,KWF,4.61,1,0.031774174586379676,0.03172672
WAC,KWH,4.680000000000001,1,0.030995834159888904,0.030614264
WAC,KWT,6.7299999999999995,2,0.01673558940235537,0.016630473
WAC,LAK,4.49,1,0.033178390250861806,0.033256564
WAC,LAT,6.619999999999999,2,0.01722225666673556,0.017352348
WAC,LCK,4.2700000000000005,1,0.03600632271026792,0.036191136
WAC,LET,4.970000000000001,1,0.028057652865107214,0.027540306
WAC,LHP,3.87,1,0.042164026495874245,0.04250025
WAC,LMC,4.249999999999999,1,0.03628117913832201,0.036193755
WAC,LOF,6.489999999999999,2,0.017825280168841058,0.01802378
WAC,LOP,7.89,2,0.012653086530662855,0.012612407
WAC,LOW,4.27,1,0.03600632271026793,0.036191136
WAC,MEF,4.37,1,0.03467779130211639,0.034852
WAC,MKK,3.32,1,0.05358367626886145,0.053351622
WAC,MOK,3.7300000000000004,1,0.04469693244952598,0.04465444
WAC,MOS,12.259999999999998,2,0.005687389238094589,0.0056609036
WAC,NAC,7.2299999999999995,1,0.014763873981477244,0.014847696
WAC,NOP,0.32,0,0.573921028466483,0.59157366
WAC,NTK,6.85,2,0.016227838857560146,0.016162844
WAC,OCP,3.3600000000000003,1,0.05260499957916,0.052632686
WAC,OLY,7.029999999999999,1,0.015508468399169369,0.015570697
WAC,POA,4.140000000000001,1,0.037850686611455124,0.037800595
WAC,PRE,3.9600000000000004,1,0.04064776274713838,0.040389743
WAC,QUB,0.42000000000000004,0,0.4959333465582226,0.48668325
WAC,SHM,10.69,2,0.007317638949157777,0.0073381285
WAC,SHS,4.199999999999999,1,0.03698224852071007,0.037098996
WAC,SHT,3.5899999999999994,1,0.047465124999406694,0.047562882
WAC,SHW,0.27,0,0.62000124000248,0.6151494
WAC,SIH,8.35,2,0.011438702851096686,0.011646236
WAC,SKM,6.489999999999999,2,0.017825280168841058,0.01802378
WAC,SKW,0.71,0,0.3419855682090216,0.33367243
WAC,SOH,5.080000000000001,1,0.02705159279778392,0.027135413
WAC,SSP,4.11,1,0.03829642196529578,0.038313285
WAC,STW,8.62,2,0.010805624111237418,0.010608079
WAC,SUN,7.78,2,0.012972120319010379,0.013025447
WAC,SUW,8.399999999999999,2,0.011317338162064287,0.0111674415
WAC,SWH,0.62,0,0.3810394756896814,0.3743699
WAC,SYP,0.35000000000000003,0,0.5486968449931412,0.54113084
WAC,TAK,0.52,0,0.4328254847645429,0.4326568
WAC,TAP,3.829999999999999,1,0.0428652872617226,0.042769413
WAC,TAW,3.4799999999999995,1,0.049824617346938785,0.04978171
WAC,TIH,0.16,0,0.7431629013079668,0.7368085
WAC,TIK,3.68,1,0.045657096939148226,0.045891114
WAC,TIS,7.909999999999999,2,0.01259634630379112,0.012612407
WAC,TKO,3.8200000000000003,1,0.04304333603071572,0.04305966
WAC,TKW,8.36,2,0.011414274234787056,0.011646236
WAC,TSH,10.709999999999999,2,0.007292664090411534,0.0073381285
WAC,TST,3.2,1,0.056689342403628114,0.056594953
WAC,TSW,4.87,1,0.029021763420388945,0.02864047
WAC,TSY,7.6,1,0.013520822065981613,0.013516554
WAC,TUC,7.86,2,0.012738918414870905,0.01270016
WAC,TUM,10.35,2,0.007762619107686934,0.00793572
WAC,TWH,4.78,1,0.02993259180325906,0.029882992
WAC,TWO,4.029999999999999,1,0.03952428569734674,0.039656322
WAC,TWW,7.41,2,0.014138652105740153,0.014178564
WAC,UNI,3.7599999999999993,1,0.04413530117929525,0.0444596
WAC,WCH,4.0200000000000005,1,0.039681909810955374,0.039656322
WAC,WHA,6.580000000000001,2,0.017404501500268024,0.01749946
WAC,WKS,14.259999999999998,2,0.00429428567993143,0.0043425094
WAC,WTS,6.589999999999999,2,0.017358670048135596,0.017352348
WAC,YAT,3.52,1,0.04894666771086226,0.049279474
WAC,YMT,3.4600000000000004,1,0.050272476824388165,0.05053343
WAC,YUL,7.55,2,0.013679422728360861,0.013723413
WCH,ADM,0.84,0,0.29536862003780723,0.2978037
WCH,AIR,12.44,2,0.005536068594104309,0.00542399
WCH,AUS,9.26,2,0.009499599116917267,0.009615731
WCH,AWE,13.639999999999999,2,0.004665711129027443,0.004659869
WCH,CAB,3.98,1,0.04032193029144691,0.040317502
WCH,CEN,3.9099999999999997,1,0.0414798345784197,0.041361578
WCH,CHH,7.509999999999999,2,0.013808321170503776,0.013754786
WCH,CHW,4.789999999999998,1,0.02982928699055308,0.029734116
WCH,CIO,11.36,2,0.006545804924539961,0.0064741173
WCH,CKT,7.359999999999999,2,0.014308280488084066,0.014370472
WCH,CSW,4.9399999999999995,1,0.028341779183530032,0.02864047
WCH,DIH,7.419999999999999,2,0.014105088551745934,0.014108875
WCH,DIS,13.52,3,0.004743148995590769,0.004745503
WCH,ETS,7.26,2,0.014656825097174751,0.014847696
WCH,EXC,3.9099999999999997,1,0.0414798345784197,0.041361578
WCH,FAN,4.86,1,0.029120898321471418,0.029665023
WCH,FOH,4.13,1,0.03799839646766907,0.038064804
WCH,FOT,4.42,1,0.034040930815212214,0.03415797
WCH,HAH,7.919999999999999,2,0.01256811920609705,0.012612407
WCH,HEO,11.959999999999999,2,0.005953741807651273,0.006108572
WCH,HFC,4.729999999999999,1,0.03045725476579895,0.030614264
WCH,HIK,9.219999999999999,2,0.009574105491323948,0.009615731
WCH,HKU,4.1499999999999995,1,0.037703836365350185,0.037800595
WCH,HOK,8.91,2,0.010182459491630528,0.010317262
WCH,HOM,7.1,2,0.015241579027587259,0.015216408
WCH,HUH,3.9799999999999995,1,0.04032193029144692,0.040317502
WCH,JOR,4.02,1,0.03968190981095539,0.039656322
WCH,KAT,9.159999999999998,2,0.009687519375038752,0.009730716
WCH,KET,4.209999999999999,1,0.036840418359790905,0.036745522
WCH,KOB,7.619999999999999,2,0.013458153218382764,0.01347106
WCH,KOT,4.13,1,0.03799839646766907,0.038064804
WCH,KOW,9.06,2,0.009881071424336682,0.009746836
WCH,KSR,8.209999999999999,2,0.011789102389533165,0.011757334
WCH,KWF,5.35,1,0.0248000496000992,0.02468423
WCH,KWH,5.42,1,0.0242621868964781,0.024380168
WCH,KWT,7.88,2,0.01268160051943836,0.01270016
WCH,LAK,5.2299999999999995,1,0.025764629800916712,0.025768032
WCH,LAT,7.9799999999999995,2,0.012400732139225499,0.012548163
WCH,LCK,5.01,1,0.02768541615333291,0.027540306
WCH,LET,0.95,0,0.26298487836949375,0.26027578
WCH,LHP,7.769999999999999,2,0.013001720127572879,0.013025447
WCH,LMC,4.99,1,0.02787060236732896,0.027540306
WCH,LOF,7.2299999999999995,2,0.014763873981477244,0.014847696
WCH,LOP,8.629999999999999,2,0.010783194176212492,0.010608079
WCH,LOW,5.010000000000001,1,0.027685416153332903,0.027540306
WCH,MEF,5.109999999999999,1,0.026786599200152156,0.026676256
WCH,MKK,4.06,1,0.039057007608305085,0.03893571
