Origin,Destination,O_Cluster,D_Cluster,Travel_Time_Min,Transfers,Target_Flow_Baseline,O_GOV,D_GOV,O_CUF,D_CUF,O_TRS,D_TRS,O_RSF,D_RSF,O_CMF,D_CMF,O_UTI,D_UTI,O_BUS,D_BUS,O_MUF,D_MUF,O_SCH,D_SCH,O_AMD,D_AMD,O_TRH,D_TRH,O_REM,D_REM,O_HNC,D_HNC,O_TRF,D_TRF,O_COM,D_COM,O_BGD,D_BGD,Predicted_Flow
WAC,TWW,Special/Industrial,Mixed,7.41,2,995.5166334172699,114.0,4.0,15.0,4.0,38.0,32.0,41.0,57.0,64.0,28.0,6.0,9.0,7.0,7.0,18.0,10.0,21.0,11.0,43.0,3.0,4.0,0.0,15.0,3.0,15.0,2.0,0.0,1.0,6.0,2.0,0.0,0.0,963.6118
WAC,UNI,Special/Industrial,Residential,3.7599999999999993,1,862.227243838712,114.0,6.0,15.0,2.0,38.0,9.0,41.0,9.0,64.0,0.0,6.0,5.0,7.0,3.0,18.0,8.0,21.0,1.0,43.0,1.0,4.0,0.0,15.0,1.0,15.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1083.8177
WAC,WCH,Special/Industrial,Residential,4.0200000000000005,1,1728.1074903572955,114.0,9.0,15.0,2.0,38.0,14.0,41.0,24.0,64.0,6.0,6.0,15.0,7.0,5.0,18.0,7.0,21.0,10.0,43.0,3.0,4.0,0.0,15.0,3.0,15.0,3.0,0.0,5.0,6.0,1.0,0.0,0.0,1779.8962
WAC,WHA,Special/Industrial,Mixed,6.580000000000001,2,1296.3046762414626,114.0,11.0,15.0,8.0,38.0,24.0,41.0,28.0,64.0,31.0,6.0,5.0,7.0,6.0,18.0,11.0,21.0,36.0,43.0,4.0,4.0,0.0,15.0,8.0,15.0,4.0,0.0,2.0,6.0,5.0,0.0,0.0,1618.3906
WAC,WKS,Special/Industrial,Residential,14.259999999999998,2,111.85755339085388,114.0,4.0,15.0,2.0,38.0,10.0,41.0,11.0,64.0,9.0,6.0,2.0,7.0,4.0,18.0,7.0,21.0,9.0,43.0,0.0,4.0,0.0,15.0,1.0,15.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,177.64276
WAC,WTS,Special/Industrial,Commercial Hub,6.589999999999999,2,1985.2590173951237,114.0,20.0,15.0,4.0,38.0,23.0,41.0,87.0,64.0,23.0,6.0,17.0,7.0,9.0,18.0,27.0,21.0,35.0,43.0,0.0,4.0,0.0,15.0,16.0,15.0,6.0,0.0,4.0,6.0,10.0,0.0,0.0,2150.1277
WAC,YAT,Special/Industrial,Mixed,3.52,1,2390.5552509985127,114.0,6.0,15.0,2.0,38.0,19.0,41.0,27.0,64.0,15.0,6.0,6.0,7.0,7.0,18.0,13.0,21.0,12.0,43.0,0.0,4.0,0.0,15.0,6.0,15.0,1.0,0.0,4.0,6.0,2.0,0.0,0.0,2749.047
WAC,YMT,Special/Industrial,Commercial Hub,3.4600000000000004,1,9330.169518791849,114.0,18.0,15.0,8.0,38.0,14.0,41.0,44.0,64.0,76.0,6.0,16.0,7.0,1.0,18.0,14.0,21.0,34.0,43.0,171.0,4.0,0.0,15.0,33.0,15.0,20.0,0.0,2.0,6.0,5.0,0.0,0.0,9691.893
WAC,YUL,Special/Industrial,Commercial Hub,7.55,2,985.4519339283881,114.0,5.0,15.0,6.0,38.0,20.0,41.0,15.0,64.0,24.0,6.0,9.0,7.0,12.0,18.0,23.0,21.0,26.0,43.0,0.0,4.0,0.0,15.0,15.0,15.0,12.0,0.0,0.0,6.0,10.0,0.0,0.0,1202.1824
WCH,ADM,Residential,Special/Industrial,0.84,0,6826.559546313801,9.0,80.0,2.0,23.0,14.0,23.0,24.0,20.0,6.0,19.0,15.0,15.0,5.0,10.0,7.0,9.0,10.0,8.0,3.0,6.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,6386.412
WCH,AIR,Residential,Residential,12.44,2,21.91729556405896,9.0,6.0,2.0,0.0,14.0,12.0,24.0,1.0,6.0,3.0,15.0,5.0,5.0,4.0,7.0,1.0,10.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,-115.06951
WCH,AUS,Residential,Mixed,9.26,2,246.99907663896582,9.0,10.0,2.0,3.0,14.0,44.0,24.0,22.0,6.0,32.0,15.0,12.0,5.0,7.0,7.0,13.0,10.0,12.0,3.0,67.0,0.0,0.0,3.0,11.0,3.0,8.0,5.0,1.0,1.0,1.0,0.0,0.0,94.24534
WCH,AWE,Residential,Residential,13.639999999999999,2,5.990773089671237,9.0,1.0,2.0,1.0,14.0,6.0,24.0,0.0,6.0,2.0,15.0,0.0,5.0,0.0,7.0,0.0,10.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,-137.24408
WCH,CAB,Residential,Special/Industrial,3.98,1,1238.246157320043,9.0,25.0,2.0,7.0,14.0,31.0,24.0,23.0,6.0,66.0,15.0,7.0,5.0,22.0,7.0,11.0,10.0,13.0,3.0,56.0,0.0,2.0,3.0,10.0,3.0,8.0,5.0,5.0,1.0,1.0,0.0,0.0,909.2639
WCH,CEN,Residential,Special/Industrial,3.9099999999999997,1,1269.3658977687996,9.0,61.0,2.0,29.0,14.0,34.0,24.0,30.0,6.0,50.0,15.0,7.0,5.0,13.0,7.0,11.0,10.0,11.0,3.0,23.0,0.0,4.0,3.0,8.0,3.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,1047.5103
WCH,CHH,Residential,Mixed,7.509999999999999,2,261.51579464817104,9.0,7.0,2.0,4.0,14.0,14.0,24.0,46.0,6.0,13.0,15.0,28.0,5.0,8.0,7.0,17.0,10.0,20.0,3.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,5.0,6.0,1.0,5.0,0.0,0.0,216.34618
WCH,CHW,Residential,Commercial Hub,4.789999999999998,1,804.3168944132733,9.0,16.0,2.0,8.0,14.0,15.0,24.0,57.0,6.0,26.0,15.0,19.0,5.0,9.0,7.0,29.0,10.0,29.0,3.0,1.0,0.0,1.0,3.0,12.0,3.0,20.0,5.0,1.0,1.0,9.0,0.0,0.0,797.44714
WCH,CIO,Residential,Mixed,11.36,2,98.75655889653439,9.0,8.0,2.0,2.0,14.0,18.0,24.0,23.0,6.0,15.0,15.0,11.0,5.0,8.0,7.0,16.0,10.0,13.0,3.0,1.0,0.0,0.0,3.0,12.0,3.0,9.0,5.0,2.0,1.0,3.0,0.0,0.0,27.804129
WCH,CKT,Residential,Mixed,7.359999999999999,2,225.0549437970743,9.0,3.0,2.0,7.0,14.0,10.0,24.0,50.0,6.0,9.0,15.0,8.0,5.0,2.0,7.0,15.0,10.0,16.0,3.0,1.0,0.0,1.0,3.0,12.0,3.0,9.0,5.0,0.0,1.0,4.0,0.0,0.0,190.53
WCH,CSW,Residential,Commercial Hub,4.9399999999999995,1,985.5853711072568,9.0,22.0,2.0,7.0,14.0,20.0,24.0,54.0,6.0,40.0,15.0,14.0,5.0,5.0,7.0,23.0,10.0,47.0,3.0,13.0,0.0,0.0,3.0,38.0,3.0,35.0,5.0,0.0,1.0,7.0,0.0,0.0,944.5115
WCH,DIH,Residential,Mixed,7.419999999999999,2,239.96987153085357,9.0,7.0,2.0,3.0,14.0,21.0,24.0,39.0,6.0,25.0,15.0,7.0,5.0,3.0,7.0,10.0,10.0,20.0,3.0,1.0,0.0,0.0,3.0,10.0,3.0,4.0,5.0,5.0,1.0,3.0,0.0,1.0,193.25624
WCH,DIS,Residential,Residential,13.52,3,14.210474390789944,9.0,0.0,2.0,0.0,14.0,3.0,24.0,20.0,6.0,1.0,15.0,2.0,5.0,1.0,7.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,-95.39435
WCH,ETS,Residential,Special/Industrial,7.26,2,1110.3424420615704,9.0,9.0,2.0,19.0,14.0,41.0,24.0,17.0,6.0,50.0,15.0,3.0,5.0,10.0,7.0,6.0,10.0,4.0,3.0,544.0,0.0,0.0,3.0,5.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,700.51276
WCH,EXC,Residential,Residential,3.9099999999999997,1,821.093325479818,9.0,57.0,2.0,9.0,14.0,30.0,24.0,14.0,6.0,17.0,15.0,6.0,5.0,4.0,7.0,10.0,10.0,1.0,3.0,26.0,0.0,1.0,3.0,4.0,3.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,743.7921
WCH,FAN,Residential,Mixed,4.86,1,542.1728849491549,9.0,15.0,2.0,1.0,14.0,13.0,24.0,37.0,6.0,16.0,15.0,6.0,5.0,13.0,7.0,12.0,10.0,34.0,3.0,1.0,0.0,1.0,3.0,11.0,3.0,9.0,5.0,0.0,1.0,5.0,0.0,0.0,572.09406
WCH,FOH,Residential,Commercial Hub,4.13,1,943.2721939134168,9.0,17.0,2.0,2.0,14.0,16.0,24.0,26.0,6.0,36.0,15.0,14.0,5.0,5.0,7.0,14.0,10.0,42.0,3.0,17.0,0.0,0.0,3.0,25.0,3.0,13.0,5.0,3.0,1.0,2.0,0.0,0.0,996.91125
WCH,FOT,Residential,Residential,4.42,1,295.0327473754442,9.0,8.0,2.0,3.0,14.0,11.0,24.0,8.0,6.0,11.0,15.0,8.0,5.0,4.0,7.0,9.0,10.0,12.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,372.78955
WCH,HAH,Residential,Mixed,7.919999999999999,2,267.61296225542446,9.0,7.0,2.0,1.0,14.0,18.0,24.0,55.0,6.0,22.0,15.0,6.0,5.0,7.0,7.0,24.0,10.0,34.0,3.0,0.0,0.0,0.0,3.0,12.0,3.0,6.0,5.0,2.0,1.0,5.0,0.0,0.0,230.3538
WCH,HEO,Residential,Mixed,11.959999999999999,2,91.73525377229082,9.0,4.0,2.0,4.0,14.0,12.0,24.0,48.0,6.0,13.0,15.0,10.0,5.0,5.0,7.0,16.0,10.0,18.0,3.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,141.86078
WCH,HFC,Residential,Residential,4.729999999999999,1,175.98201803678634,9.0,3.0,2.0,2.0,14.0,6.0,24.0,7.0,6.0,5.0,15.0,6.0,5.0,2.0,7.0,5.0,10.0,14.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,54.43832
WCH,HIK,Residential,Residential,9.219999999999999,2,80.92991371816133,9.0,3.0,2.0,7.0,14.0,7.0,24.0,15.0,6.0,6.0,15.0,6.0,5.0,4.0,7.0,15.0,10.0,9.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,-1.906749
WCH,HKU,Residential,Mixed,4.1499999999999995,1,762.4846828164767,9.0,7.0,2.0,9.0,14.0,18.0,24.0,34.0,6.0,25.0,15.0,8.0,5.0,1.0,7.0,9.0,10.0,42.0,3.0,3.0,0.0,0.0,3.0,18.0,3.0,12.0,5.0,0.0,1.0,3.0,0.0,0.0,848.4767
WCH,HOK,Residential,Special/Industrial,8.91,2,305.0664863692506,9.0,65.0,2.0,17.0,14.0,38.0,24.0,25.0,6.0,52.0,15.0,8.0,5.0,27.0,7.0,11.0,10.0,3.0,3.0,20.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0,163.6024
WCH,HOM,Residential,Mixed,7.1,2,296.81450998323425,9.0,8.0,2.0,4.0,14.0,16.0,24.0,47.0,6.0,16.0,15.0,8.0,5.0,1.0,7.0,13.0,10.0,23.0,3.0,8.0,0.0,0.0,3.0,4.0,3.0,14.0,5.0,13.0,1.0,3.0,0.0,4.0,416.3391
WCH,HUH,Residential,Residential,3.9799999999999995,1,496.16135223625434,9.0,12.0,2.0,7.0,14.0,26.0,24.0,9.0,6.0,16.0,15.0,3.0,5.0,5.0,7.0,6.0,10.0,9.0,3.0,7.0,0.0,0.0,3.0,0.0,3.0,4.0,5.0,7.0,1.0,0.0,0.0,4.0,492.51926
WCH,JOR,Residential,Special/Industrial,4.02,1,1872.470278249552,9.0,17.0,2.0,7.0,14.0,22.0,24.0,29.0,6.0,57.0,15.0,13.0,5.0,5.0,7.0,19.0,10.0,23.0,3.0,208.0,0.0,2.0,3.0,28.0,3.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,1821.4781
WCH,KAT,Residential,Residential,9.159999999999998,2,91.21768243536489,9.0,13.0,2.0,2.0,14.0,24.0,24.0,6.0,6.0,16.0,15.0,6.0,5.0,8.0,7.0,3.0,10.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,5.0,0.0,1.0,2.0,0.0,0.0,-56.151222
WCH,KET,Residential,Mixed,4.209999999999999,1,618.8821880261274,9.0,7.0,2.0,6.0,14.0,13.0,24.0,36.0,6.0,20.0,15.0,9.0,5.0,6.0,7.0,15.0,10.0,20.0,3.0,2.0,0.0,0.0,3.0,12.0,3.0,5.0,5.0,0.0,1.0,5.0,0.0,1.0,777.6914
WCH,KOB,Residential,Mixed,7.619999999999999,2,306.7247700001615,9.0,13.0,2.0,8.0,14.0,23.0,24.0,58.0,6.0,25.0,15.0,8.0,5.0,7.0,7.0,18.0,10.0,24.0,3.0,0.0,0.0,0.0,3.0,13.0,3.0,10.0,5.0,4.0,1.0,2.0,0.0,0.0,269.96396
WCH,KOT,Residential,Mixed,4.13,1,634.269233838332,9.0,5.0,2.0,2.0,14.0,15.0,24.0,39.0,6.0,10.0,15.0,8.0,5.0,6.0,7.0,10.0,10.0,44.0,3.0,3.0,0.0,0.0,3.0,6.0,3.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,829.7846
WCH,KOW,Residential,Residential,9.06,2,74.00922496828176,9.0,6.0,2.0,3.0,14.0,34.0,24.0,2.0,6.0,8.0,15.0,3.0,5.0,4.0,7.0,0.0,10.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,-38.865414
WCH,KSR,Residential,Residential,8.209999999999999,2,30.27441493632117,9.0,1.0,2.0,0.0,14.0,7.0,24.0,2.0,6.0,2.0,15.0,2.0,5.0,5.0,7.0,5.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,-111.75216
WCH,KWF,Residential,Mixed,5.35,1,551.9499038998079,9.0,11.0,2.0,4.0,14.0,22.0,24.0,38.0,6.0,24.0,15.0,11.0,5.0,20.0,7.0,24.0,10.0,27.0,3.0,0.0,0.0,0.0,3.0,11.0,3.0,12.0,5.0,0.0,1.0,4.0,0.0,0.0,452.94693
WCH,KWH,Residential,Mixed,5.42,1,628.245067497404,9.0,18.0,2.0,4.0,14.0,23.0,24.0,66.0,6.0,25.0,15.0,16.0,5.0,9.0,7.0,21.0,10.0,33.0,3.0,2.0,0.0,0.0,3.0,13.0,3.0,9.0,5.0,0.0,1.0,3.0,0.0,0.0,592.14734
WCH,KWT,Residential,Mixed,7.88,2,298.524876227579,9.0,24.0,2.0,2.0,14.0,50.0,24.0,26.0,6.0,28.0,15.0,12.0,5.0,14.0,7.0,11.0,10.0,16.0,3.0,2.0,0.0,0.0,3.0,12.0,3.0,11.0,5.0,7.0,1.0,4.0,0.0,1.0,131.69742
WCH,LAK,Residential,Mixed,5.2299999999999995,1,350.11555436465716,9.0,7.0,2.0,2.0,14.0,18.0,24.0,20.0,6.0,8.0,15.0,19.0,5.0,6.0,7.0,17.0,10.0,14.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,5.0,1.0,3.0,0.0,0.0,245.18214
WCH,LAT,Residential,Mixed,7.9799999999999995,2,210.9736558846434,9.0,10.0,2.0,3.0,14.0,16.0,24.0,41.0,6.0,15.0,15.0,4.0,5.0,13.0,7.0,12.0,10.0,25.0,3.0,0.0,0.0,0.0,3.0,6.0,3.0,6.0,5.0,5.0,1.0,3.0,0.0,0.0,170.69595
WCH,LCK,Residential,Mixed,5.01,1,518.4094174711587,9.0,11.0,2.0,2.0,14.0,45.0,24.0,18.0,6.0,26.0,15.0,18.0,5.0,12.0,7.0,13.0,10.0,14.0,3.0,2.0,0.0,0.0,3.0,6.0,3.0,0.0,5.0,7.0,1.0,1.0,0.0,0.0,532.21356
WCH,LET,Residential,Mixed,0.95,0,4023.931623931624,9.0,5.0,2.0,5.0,14.0,15.0,24.0,31.0,6.0,12.0,15.0,5.0,5.0,10.0,7.0,18.0,10.0,18.0,3.0,1.0,0.0,0.0,3.0,7.0,3.0,12.0,5.0,2.0,1.0,2.0,0.0,0.0,2343.002
WCH,LHP,Residential,Residential,7.769999999999999,2,59.82091430696282,9.0,3.0,2.0,2.0,14.0,13.0,24.0,2.0,6.0,5.0,15.0,6.0,5.0,2.0,7.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,-100.84027
WCH,LMC,Residential,Residential,4.99,1,56.660934612779776,9.0,3.0,2.0,3.0,14.0,0.0,24.0,4.0,6.0,0.0,15.0,0.0,5.0,0.0,7.0,6.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,13.07138
WCH,LOF,Residential,Mixed,7.2299999999999995,2,315.94690320361303,9.0,5.0,2.0,3.0,14.0,12.0,24.0,83.0,6.0,13.0,15.0,9.0,5.0,5.0,7.0,20.0,10.0,25.0,3.0,0.0,0.0,0.0,3.0,8.0,3.0,7.0,5.0,1.0,1.0,4.0,0.0,5.0,342.21414
WCH,LOP,Residential,Commercial Hub,8.629999999999999,2,272.2972193377178,9.0,17.0,2.0,1.0,14.0,21.0,24.0,41.0,6.0,39.0,15.0,10.0,5.0,10.0,7.0,23.0,10.0,35.0,3.0,7.0,0.0,0.0,3.0,12.0,3.0,12.0,5.0,0.0,1.0,8.0,0.0,0.0,224.13521
WCH,LOW,Residential,Residential,5.010000000000001,1,38.51041386928607,9.0,4.0,2.0,0.0,14.0,2.0,24.0,1.0,6.0,3.0,15.0,2.0,5.0,0.0,7.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,13.07138
WCH,MEF,Residential,Mixed,5.109999999999999,1,495.8467377940165,9.0,10.0,2.0,4.0,14.0,15.0,24.0,50.0,6.0,18.0,15.0,17.0,5.0,5.0,7.0,21.0,10.0,19.0,3.0,1.0,0.0,0.0,3.0,4.0,3.0,2.0,5.0,5.0,1.0,2.0,0.0,0.0,571.0217
WCH,MKK,Residential,Special/Industrial,4.06,1,1751.042822103142,9.0,24.0,2.0,3.0,14.0,28.0,24.0,29.0,6.0,53.0,15.0,15.0,5.0,17.0,7.0,13.0,10.0,23.0,3.0,180.0,0.0,3.0,3.0,21.0,3.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,1824.1825
WCH,MOK,Residential,Special/Industrial,4.469999999999999,1,2260.0924437433373,9.0,22.0,2.0,5.0,14.0,36.0,24.0,40.0,6.0,98.0,15.0,15.0,5.0,17.0,7.0,23.0,10.0,19.0,3.0,303.0,0.0,2.0,3.0,39.0,3.0,10.0,5.0,0.0,1.0,3.0,0.0,0.0,1479.0896
WCH,MOS,Residential,Residential,13.0,2,47.494897959183675,9.0,4.0,2.0,3.0,14.0,10.0,24.0,16.0,6.0,12.0,15.0,4.0,5.0,5.0,7.0,8.0,10.0,15.0,3.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0,-35.146576
WCH,NAC,Residential,Residential,8.74,2,121.8118725465807,9.0,9.0,2.0,3.0,14.0,22.0,24.0,11.0,6.0,11.0,15.0,4.0,5.0,4.0,7.0,15.0,10.0,19.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,0.0,1.0,4.0,0.0,0.0,-15.695874
WCH,NOP,Residential,Commercial Hub,4.22,1,887.4649520705804,9.0,11.0,2.0,2.0,14.0,24.0,24.0,28.0,6.0,29.0,15.0,7.0,5.0,5.0,7.0,13.0,10.0,36.0,3.0,18.0,0.0,0.0,3.0,19.0,3.0,27.0,5.0,2.0,1.0,5.0,0.0,0.0,925.11646
WCH,NTK,Residential,Mixed,7.7299999999999995,2,306.0636716356417,9.0,15.0,2.0,8.0,14.0,31.0,24.0,32.0,6.0,24.0,15.0,15.0,5.0,10.0,7.0,18.0,10.0,21.0,3.0,8.0,0.0,0.0,3.0,17.0,3.0,11.0,5.0,6.0,1.0,2.0,0.0,0.0,228.50883
WCH,OCP,Residential,Residential,0.59,0,3470.590562082197,9.0,5.0,2.0,1.0,14.0,11.0,24.0,20.0,6.0,3.0,15.0,19.0,5.0,3.0,7.0,6.0,10.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,3509.462
WCH,OLY,Residential,Residential,8.92,2,150.0512161810614,9.0,6.0,2.0,2.0,14.0,20.0,24.0,26.0,6.0,25.0,15.0,4.0,5.0,10.0,7.0,4.0,10.0,11.0,3.0,11.0,0.0,0.0,3.0,7.0,3.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,99.31542
WCH,POA,Residential,Mixed,8.04,2,238.2968517503329,9.0,10.0,2.0,5.0,14.0,17.0,24.0,35.0,6.0,27.0,15.0,15.0,5.0,6.0,7.0,16.0,10.0,31.0,3.0,0.0,0.0,0.0,3.0,9.0,3.0,6.0,5.0,0.0,1.0,5.0,0.0,0.0,182.65363
WCH,PRE,Residential,Commercial Hub,4.699999999999999,1,1149.3690366266546,9.0,13.0,2.0,3.0,14.0,15.0,24.0,52.0,6.0,39.0,15.0,16.0,5.0,6.0,7.0,10.0,10.0,41.0,3.0,88.0,0.0,3.0,3.0,39.0,3.0,21.0,5.0,1.0,1.0,2.0,0.0,0.0,1047.6204
WCH,QUB,Residential,Residential,4.319999999999999,1,457.4523715303297,9.0,15.0,2.0,2.0,14.0,17.0,24.0,18.0,6.0,20.0,15.0,8.0,5.0,3.0,7.0,8.0,10.0,10.0,3.0,3.0,0.0,1.0,3.0,8.0,3.0,3.0,5.0,3.0,1.0,1.0,0.0,1.0,560.3659
WCH,SHM,Residential,Residential,11.43,2,73.40867506467433,9.0,3.0,2.0,2.0,14.0,18.0,24.0,22.0,6.0,16.0,15.0,7.0,5.0,5.0,7.0,10.0,10.0,13.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0,0.7020378
WCH,SHS,Residential,Mixed,4.94,1,691.4260449613984,9.0,7.0,2.0,4.0,14.0,26.0,24.0,56.0,6.0,31.0,15.0,5.0,5.0,11.0,7.0,17.0,10.0,35.0,3.0,4.0,0.0,0.0,3.0,10.0,3.0,16.0,5.0,2.0,1.0,4.0,0.0,0.0,757.084
WCH,SHT,Residential,Mixed,4.33,1,564.9637965567129,9.0,18.0,2.0,9.0,14.0,16.0,24.0,29.0,6.0,20.0,15.0,9.0,5.0,15.0,7.0,12.0,10.0,6.0,3.0,1.0,0.0,0.0,3.0,8.0,3.0,2.0,5.0,2.0,1.0,3.0,0.0,0.0,656.22955
WCH,SHW,Residential,Special/Industrial,4.01,1,1385.4526475990137,9.0,51.0,2.0,11.0,14.0,21.0,24.0,43.0,6.0,51.0,15.0,13.0,5.0,14.0,7.0,27.0,10.0,25.0,3.0,41.0,0.0,5.0,3.0,8.0,3.0,9.0,5.0,3.0,1.0,3.0,0.0,0.0,1059.9299
WCH,SIH,Residential,Mixed,9.089999999999998,2,120.86464632971251,9.0,7.0,2.0,2.0,14.0,21.0,24.0,15.0,6.0,6.0,15.0,9.0,5.0,3.0,7.0,9.0,10.0,10.0,3.0,0.0,0.0,0.0,3.0,9.0,3.0,9.0,5.0,4.0,1.0,2.0,0.0,9.0,52.10339
WCH,SKM,Residential,Commercial Hub,7.2299999999999995,2,404.4120361006247,9.0,12.0,2.0,5.0,14.0,15.0,24.0,55.0,6.0,26.0,15.0,22.0,5.0,2.0,7.0,23.0,10.0,39.0,3.0,3.0,0.0,0.0,3.0,31.0,3.0,15.0,5.0,0.0,1.0,8.0,0.0,0.0,457.94394
WCH,SKW,Residential,Commercial Hub,4.6099999999999985,1,781.9624365708044,9.0,7.0,2.0,9.0,14.0,22.0,24.0,38.0,6.0,21.0,15.0,10.0,5.0,7.0,7.0,27.0,10.0,27.0,3.0,2.0,0.0,0.0,3.0,28.0,3.0,23.0,5.0,3.0,1.0,6.0,0.0,0.0,833.4607
WCH,SOH,Residential,Residential,1.06,0,2571.872938071449,9.0,4.0,2.0,5.0,14.0,12.0,24.0,22.0,6.0,9.0,15.0,2.0,5.0,6.0,7.0,5.0,10.0,23.0,3.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,5.0,2.0,1.0,4.0,0.0,0.0,1118.8319
WCH,SSP,Residential,Commercial Hub,4.85,1,934.8528015194682,9.0,25.0,2.0,3.0,14.0,18.0,24.0,60.0,6.0,39.0,15.0,8.0,5.0,8.0,7.0,26.0,10.0,32.0,3.0,30.0,0.0,2.0,3.0,19.0,3.0,24.0,5.0,1.0,1.0,4.0,0.0,0.0,909.02765
WCH,STW,Residential,Mixed,9.36,2,158.51172463141577,9.0,6.0,2.0,5.0,14.0,10.0,24.0,29.0,6.0,17.0,15.0,10.0,5.0,6.0,7.0,21.0,10.0,24.0,3.0,0.0,0.0,0.0,3.0,10.0,3.0,10.0,5.0,3.0,1.0,8.0,0.0,0.0,130.46638
WCH,SUN,Residential,Residential,8.52,2,16.528670291646073,9.0,0.0,2.0,0.0,14.0,4.0,24.0,0.0,6.0,0.0,15.0,5.0,5.0,1.0,7.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,-111.84901
WCH,SUW,Residential,Residential,9.139999999999999,2,141.52943602192582,9.0,8.0,2.0,4.0,14.0,8.0,24.0,16.0,6.0,20.0,15.0,7.0,5.0,2.0,7.0,11.0,10.0,14.0,3.0,15.0,0.0,1.0,3.0,19.0,3.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,39.300484
WCH,SWH,Residential,Mixed,4.519999999999999,1,716.367359798362,9.0,23.0,2.0,7.0,14.0,11.0,24.0,40.0,6.0,20.0,15.0,9.0,5.0,4.0,7.0,19.0,10.0,34.0,3.0,1.0,0.0,0.0,3.0,17.0,3.0,13.0,5.0,3.0,1.0,3.0,0.0,0.0,739.98517
WCH,SYP,Residential,Commercial Hub,4.09,1,1077.9254364465169,9.0,21.0,2.0,12.0,14.0,11.0,24.0,32.0,6.0,31.0,15.0,10.0,5.0,5.0,7.0,19.0,10.0,50.0,3.0,18.0,0.0,1.0,3.0,12.0,3.0,26.0,5.0,9.0,1.0,4.0,0.0,0.0,1090.1921
WCH,TAK,Residential,Mixed,4.419999999999999,1,615.5621519314826,9.0,16.0,2.0,5.0,14.0,21.0,24.0,35.0,6.0,24.0,15.0,9.0,5.0,7.0,7.0,10.0,10.0,26.0,3.0,2.0,0.0,1.0,3.0,8.0,3.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0,677.557
WCH,TAP,Residential,Mixed,4.57,1,438.0030233779963,9.0,2.0,2.0,7.0,14.0,9.0,24.0,41.0,6.0,12.0,15.0,8.0,5.0,4.0,7.0,8.0,10.0,16.0,3.0,3.0,0.0,0.0,3.0,7.0,3.0,7.0,5.0,1.0,1.0,2.0,0.0,0.0,576.7797
